"Product Code","Amazon ASIN","Name","Sku Id","Selling Price","MRP","Cost Price","Quantity","Packaging Length (in cm)","Packaging Breadth (in cm)","Packaging Height (in cm)","Packaging Weight (in kg)","GST %","Image 1","Image 2","Image 3","Image 4","Image 5","Image 6","Image 7","Image 8","Image 9","Image 10","Video 1","Video 2","Product Type","Size","Colour","Description","Return Condition","Visibility","Size Chart","Pickup Point","HSN Code","Customisation Id","attr_Sku Id","attr_Size Measuring Unit","attr_Reversible","attr_Ideal For","attr_Sleeve","attr_Ocassion","attr_Pattern","attr_Pack of","attr_Fabric Care","attr_Fit","attr_suitable For","attr_Shirt Length","attr_Fashion Core","attr_Fabric","attr_Brand"
"T-10101_4",,"Men's Plus Size Plain Melange Grey Round Neck T- Shirt (T-101)","T 101-MELANGE GREY -12XL","599","999","225","3","25","30","3","0.3","5","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/yCwvGpUm_2F62BL9TID_2023-04-05_1.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/yCwvGpUm_EW23JGIF47_2023-04-05_2.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/yCwvGpUm_QMVQTOM6OE_2023-04-05_3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/yCwvGpUm_ZSOZSZ9GER_2023-04-05_4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/yCwvGpUm_VD26MZDZYL_2023-04-05_5.jpg",,,,,,,,"mens_clothing__mens_western_wear__t_shirt","12XL","MELANGE GREY","Look stylish and fashionable , a perfect wear for your casual outings. Made from premium fabric, it is breathable and keep you sweat free throughout the day. The regular fit of the T-Shirts is comfortable to wear on any physique with ease. Available in standard sizes, they are perfect treat for those who like to be in style. :-Soft, durable and stylish :-Comfortable for all day wear :-Stretchable, quick dry material :-Wrinkle resistant fabric :-Easy to use & maintain. Can go with jeans, cargo, chinos, lower","1","true","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/10XL_CLOTHING_CO._Mens_Plain_Casual_Melange_Grey_T-_Shirt__T-101__VO0HBQ1QGQ_2023-03-22_1.jpeg","1",,,"T 101-MELANGE GREY -4XL","Regular","No","Men","Half Sleeve","Casual","PLAIN","1","Do not bleach::Machine wash as per tag","Regular","Western Wear","Hip Length","Fashion","100% COTTON",
"T-10101_4",,"Men's Plus Size Plain Melange Grey Round Neck T- Shirt (T-101)","T 101-MELANGE GREY -3XL","399","999","225","5","25","30","3","0.3","5","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/yCwvGpUm_2F62BL9TID_2023-04-05_1.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/yCwvGpUm_EW23JGIF47_2023-04-05_2.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/yCwvGpUm_QMVQTOM6OE_2023-04-05_3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/yCwvGpUm_ZSOZSZ9GER_2023-04-05_4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/yCwvGpUm_VD26MZDZYL_2023-04-05_5.jpg",,,,,,,,"mens_clothing__mens_western_wear__t_shirt","3XL","MELANGE GREY","Look stylish and fashionable , a perfect wear for your casual outings. Made from premium fabric, it is breathable and keep you sweat free throughout the day. The regular fit of the T-Shirts is comfortable to wear on any physique with ease. Available in standard sizes, they are perfect treat for those who like to be in style. :-Soft, durable and stylish :-Comfortable for all day wear :-Stretchable, quick dry material :-Wrinkle resistant fabric :-Easy to use & maintain. Can go with jeans, cargo, chinos, lower","1","true","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/10XL_CLOTHING_CO._Mens_Plain_Casual_Melange_Grey_T-_Shirt__T-101__VO0HBQ1QGQ_2023-03-22_1.jpeg","1",,,"T 101-MELANGE GREY -4XL","Regular","No","Men","Half Sleeve","Casual","PLAIN","1","Do not bleach::Machine wash as per tag","Regular","Western Wear","Hip Length","Fashion","100% COTTON",
"10103_4",,"Men's Plus Size Plain Maroon Polo T- Shirt (T-102)","T-102-MAROON-3XL","549","999","275","0","25","30","5","0.3","5","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_ADLT00S8ZP_2023-04-24_1.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_RR10SSZK17_2023-04-24_2.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_T5M4H6334I_2023-04-24_3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_TL3KRF7IVK_2023-04-24_4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_QOPI0AYPBN_2023-04-24_5.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_D2QDGWWETL_2023-04-24_6.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_S3FR6ZEYQ8_2023-04-24_7.jpeg",,,,,,"mens_clothing__mens_western_wear__t_shirt","3XL","MAROON","Look stylish and fashionable , a perfect wear for your casual outings. Made from premium fabric, it is breathable and keep you sweat free throughout the day. The regular fit of the T-Shirts is comfortable to wear on any physique with ease. Available in standard sizes, they are perfect treat for those who like to be in style. :-Soft, durable and stylish :-Comfortable for all day wear :-Stretchable, quick dry material :-Wrinkle resistant fabric :-Easy to use & maintain. Can go with jeans, cargo, chinos, lower","1","true","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Mens_Plus_Size_Plain_Maroon_Polo_T-_Shirt__T-102__EK476L287S_2023-04-24_1.jpeg","1",,,"T-102-MAROON-3XL","Regular","No","Men","Half Sleeve","Casual","Plain","1","Do not bleach::Machine wash as per tag","Regular","Western Wear","Hip Length","Fashion",,
"10103_4",,"Men's Plus Size Plain Maroon Polo T- Shirt (T-102)","T-102-MAROON-4XL","549","999","285","0","25","30","5","0.3","5","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_ADLT00S8ZP_2023-04-24_1.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_RR10SSZK17_2023-04-24_2.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_T5M4H6334I_2023-04-24_3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_TL3KRF7IVK_2023-04-24_4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_QOPI0AYPBN_2023-04-24_5.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_D2QDGWWETL_2023-04-24_6.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_S3FR6ZEYQ8_2023-04-24_7.jpeg",,,,,,"mens_clothing__mens_western_wear__t_shirt","4XL","MAROON","Look stylish and fashionable , a perfect wear for your casual outings. Made from premium fabric, it is breathable and keep you sweat free throughout the day. The regular fit of the T-Shirts is comfortable to wear on any physique with ease. Available in standard sizes, they are perfect treat for those who like to be in style. :-Soft, durable and stylish :-Comfortable for all day wear :-Stretchable, quick dry material :-Wrinkle resistant fabric :-Easy to use & maintain. Can go with jeans, cargo, chinos, lower","1","true","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Mens_Plus_Size_Plain_Maroon_Polo_T-_Shirt__T-102__EK476L287S_2023-04-24_1.jpeg","1",,,"T-102-MAROON-3XL","Regular","No","Men","Half Sleeve","Casual","Plain","1","Do not bleach::Machine wash as per tag","Regular","Western Wear","Hip Length","Fashion",,
"10103_4",,"Men's Plus Size Plain Maroon Polo T- Shirt (T-102)","T-102-MAROON-5XL","549","999","295","0","25","30","5","0.35","5","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_ADLT00S8ZP_2023-04-24_1.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_RR10SSZK17_2023-04-24_2.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_T5M4H6334I_2023-04-24_3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_TL3KRF7IVK_2023-04-24_4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_QOPI0AYPBN_2023-04-24_5.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_D2QDGWWETL_2023-04-24_6.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_S3FR6ZEYQ8_2023-04-24_7.jpeg",,,,,,"mens_clothing__mens_western_wear__t_shirt","5XL","MAROON","Look stylish and fashionable , a perfect wear for your casual outings. Made from premium fabric, it is breathable and keep you sweat free throughout the day. The regular fit of the T-Shirts is comfortable to wear on any physique with ease. Available in standard sizes, they are perfect treat for those who like to be in style. :-Soft, durable and stylish :-Comfortable for all day wear :-Stretchable, quick dry material :-Wrinkle resistant fabric :-Easy to use & maintain. Can go with jeans, cargo, chinos, lower","1","true","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Mens_Plus_Size_Plain_Maroon_Polo_T-_Shirt__T-102__EK476L287S_2023-04-24_1.jpeg","1",,,"T-102-MAROON-3XL","Regular","No","Men","Half Sleeve","Casual","Plain","1","Do not bleach::Machine wash as per tag","Regular","Western Wear","Hip Length","Fashion",,
"10103_4",,"Men's Plus Size Plain Maroon Polo T- Shirt (T-102)","T-102-MAROON-6XL","599","999","305","0","25","30","5","0.35","5","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_ADLT00S8ZP_2023-04-24_1.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_RR10SSZK17_2023-04-24_2.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_T5M4H6334I_2023-04-24_3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_TL3KRF7IVK_2023-04-24_4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_QOPI0AYPBN_2023-04-24_5.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_D2QDGWWETL_2023-04-24_6.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_S3FR6ZEYQ8_2023-04-24_7.jpeg",,,,,,"mens_clothing__mens_western_wear__t_shirt","6XL","MAROON","Look stylish and fashionable , a perfect wear for your casual outings. Made from premium fabric, it is breathable and keep you sweat free throughout the day. The regular fit of the T-Shirts is comfortable to wear on any physique with ease. Available in standard sizes, they are perfect treat for those who like to be in style. :-Soft, durable and stylish :-Comfortable for all day wear :-Stretchable, quick dry material :-Wrinkle resistant fabric :-Easy to use & maintain. Can go with jeans, cargo, chinos, lower","1","true","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Mens_Plus_Size_Plain_Maroon_Polo_T-_Shirt__T-102__EK476L287S_2023-04-24_1.jpeg","1",,,"T-102-MAROON-3XL","Regular","No","Men","Half Sleeve","Casual","Plain","1","Do not bleach::Machine wash as per tag","Regular","Western Wear","Hip Length","Fashion",,
"10103_4",,"Men's Plus Size Plain Maroon Polo T- Shirt (T-102)","T-102-MAROON-7XL","599","999","315","0","25","30","5","0.4","5","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_ADLT00S8ZP_2023-04-24_1.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_RR10SSZK17_2023-04-24_2.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_T5M4H6334I_2023-04-24_3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_TL3KRF7IVK_2023-04-24_4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_QOPI0AYPBN_2023-04-24_5.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_D2QDGWWETL_2023-04-24_6.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_S3FR6ZEYQ8_2023-04-24_7.jpeg",,,,,,"mens_clothing__mens_western_wear__t_shirt","7XL","MAROON","Look stylish and fashionable , a perfect wear for your casual outings. Made from premium fabric, it is breathable and keep you sweat free throughout the day. The regular fit of the T-Shirts is comfortable to wear on any physique with ease. Available in standard sizes, they are perfect treat for those who like to be in style. :-Soft, durable and stylish :-Comfortable for all day wear :-Stretchable, quick dry material :-Wrinkle resistant fabric :-Easy to use & maintain. Can go with jeans, cargo, chinos, lower","1","true","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Mens_Plus_Size_Plain_Maroon_Polo_T-_Shirt__T-102__EK476L287S_2023-04-24_1.jpeg","1",,,"T-102-MAROON-3XL","Regular","No","Men","Half Sleeve","Casual","Plain","1","Do not bleach::Machine wash as per tag","Regular","Western Wear","Hip Length","Fashion",,
"10103_4",,"Men's Plus Size Plain Maroon Polo T- Shirt (T-102)","T-102-MAROON-8XL","599","999","325","0","25","30","5","0.4","5","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_ADLT00S8ZP_2023-04-24_1.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_RR10SSZK17_2023-04-24_2.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_T5M4H6334I_2023-04-24_3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_TL3KRF7IVK_2023-04-24_4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_QOPI0AYPBN_2023-04-24_5.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_D2QDGWWETL_2023-04-24_6.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_S3FR6ZEYQ8_2023-04-24_7.jpeg",,,,,,"mens_clothing__mens_western_wear__t_shirt","8XL","MAROON","Look stylish and fashionable , a perfect wear for your casual outings. Made from premium fabric, it is breathable and keep you sweat free throughout the day. The regular fit of the T-Shirts is comfortable to wear on any physique with ease. Available in standard sizes, they are perfect treat for those who like to be in style. :-Soft, durable and stylish :-Comfortable for all day wear :-Stretchable, quick dry material :-Wrinkle resistant fabric :-Easy to use & maintain. Can go with jeans, cargo, chinos, lower","1","true","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Mens_Plus_Size_Plain_Maroon_Polo_T-_Shirt__T-102__EK476L287S_2023-04-24_1.jpeg","1",,,"T-102-MAROON-3XL","Regular","No","Men","Half Sleeve","Casual","Plain","1","Do not bleach::Machine wash as per tag","Regular","Western Wear","Hip Length","Fashion",,
"10103_4",,"Men's Plus Size Plain Maroon Polo T- Shirt (T-102)","T-102-MAROON-9XL","649","999","335","1","25","30","5","0.5","5","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_ADLT00S8ZP_2023-04-24_1.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_RR10SSZK17_2023-04-24_2.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_T5M4H6334I_2023-04-24_3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_TL3KRF7IVK_2023-04-24_4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_QOPI0AYPBN_2023-04-24_5.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_D2QDGWWETL_2023-04-24_6.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_S3FR6ZEYQ8_2023-04-24_7.jpeg",,,,,,"mens_clothing__mens_western_wear__t_shirt","9XL","MAROON","Look stylish and fashionable , a perfect wear for your casual outings. Made from premium fabric, it is breathable and keep you sweat free throughout the day. The regular fit of the T-Shirts is comfortable to wear on any physique with ease. Available in standard sizes, they are perfect treat for those who like to be in style. :-Soft, durable and stylish :-Comfortable for all day wear :-Stretchable, quick dry material :-Wrinkle resistant fabric :-Easy to use & maintain. Can go with jeans, cargo, chinos, lower","1","true","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Mens_Plus_Size_Plain_Maroon_Polo_T-_Shirt__T-102__EK476L287S_2023-04-24_1.jpeg","1",,,"T-102-MAROON-3XL","Regular","No","Men","Half Sleeve","Casual","Plain","1","Do not bleach::Machine wash as per tag","Regular","Western Wear","Hip Length","Fashion",,
"10103_4",,"Men's Plus Size Plain Maroon Polo T- Shirt (T-102)","T-102-MAROON-10XL","649","999","345","0","25","30","5","0.5","5","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_ADLT00S8ZP_2023-04-24_1.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_RR10SSZK17_2023-04-24_2.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_T5M4H6334I_2023-04-24_3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_TL3KRF7IVK_2023-04-24_4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_QOPI0AYPBN_2023-04-24_5.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_D2QDGWWETL_2023-04-24_6.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_S3FR6ZEYQ8_2023-04-24_7.jpeg",,,,,,"mens_clothing__mens_western_wear__t_shirt","10XL","MAROON","Look stylish and fashionable , a perfect wear for your casual outings. Made from premium fabric, it is breathable and keep you sweat free throughout the day. The regular fit of the T-Shirts is comfortable to wear on any physique with ease. Available in standard sizes, they are perfect treat for those who like to be in style. :-Soft, durable and stylish :-Comfortable for all day wear :-Stretchable, quick dry material :-Wrinkle resistant fabric :-Easy to use & maintain. Can go with jeans, cargo, chinos, lower","1","true","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Mens_Plus_Size_Plain_Maroon_Polo_T-_Shirt__T-102__EK476L287S_2023-04-24_1.jpeg","1",,,"T-102-MAROON-3XL","Regular","No","Men","Half Sleeve","Casual","Plain","1","Do not bleach::Machine wash as per tag","Regular","Western Wear","Hip Length","Fashion",,
"10103_4",,"Men's Plus Size Plain Maroon Polo T- Shirt (T-102)","T-102-MAROON-12XL","699","999","355","0","25","30","5","0.5","5","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_ADLT00S8ZP_2023-04-24_1.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_RR10SSZK17_2023-04-24_2.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_T5M4H6334I_2023-04-24_3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_TL3KRF7IVK_2023-04-24_4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_QOPI0AYPBN_2023-04-24_5.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_D2QDGWWETL_2023-04-24_6.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/jEKpsX32_S3FR6ZEYQ8_2023-04-24_7.jpeg",,,,,,"mens_clothing__mens_western_wear__t_shirt","12XL","MAROON","Look stylish and fashionable , a perfect wear for your casual outings. Made from premium fabric, it is breathable and keep you sweat free throughout the day. The regular fit of the T-Shirts is comfortable to wear on any physique with ease. Available in standard sizes, they are perfect treat for those who like to be in style. :-Soft, durable and stylish :-Comfortable for all day wear :-Stretchable, quick dry material :-Wrinkle resistant fabric :-Easy to use & maintain. Can go with jeans, cargo, chinos, lower","1","true","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Mens_Plus_Size_Plain_Maroon_Polo_T-_Shirt__T-102__EK476L287S_2023-04-24_1.jpeg","1",,,"T-102-MAROON-3XL","Regular","No","Men","Half Sleeve","Casual","Plain","1","Do not bleach::Machine wash as per tag","Regular","Western Wear","Hip Length","Fashion",,
"10508_3",,"Men's Plus Size Checkered Casual Green Shirt (508)","508-GREEN-4XL","599","999","282","0","20","9","9","0.35","5","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/4Lwd9fGL_C5G0MWRV84_2023-04-01_1.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/4Lwd9fGL_63H8RRWF7F_2023-04-01_2.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/4Lwd9fGL_DST4H1D5WR_2023-04-01_3.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/4Lwd9fGL_SSHFP1IUG6_2023-04-01_4.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/4Lwd9fGL_9X3CC4ET7K_2023-04-01_5.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/4Lwd9fGL_B6BF0MWT8R_2023-04-01_6.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/4Lwd9fGL_8CNYZS0EHI_2023-04-01_7.jpeg",,,,,,"mens_clothing__mens_western_wear__shirts","4XL","GREEN","Look stylish and fashionable with Formal shirt, a perfect wear for your casual outings. Made from premium fabric, it is breathable and keep you sweat free throughout the day. The regular fit of the Shirts is comfortable to wear on any physique with ease. Available in standard sizes, they are perfect treat for those who like to be in style. :-Soft, durable and stylish :-Comfortable for all day wear :-Stretchable, quick dry material :-Wrinkle resistant fabric :-Easy to use & maintain. Can go with jeans, cargo, chinos, lower","1","true","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/10XL_CLOTHING_CO._Men_Checkered_Casual_Green_Shirt__508__0QRTM01FM0_2023-04-01_1.jpeg","1",,,"508-GREEN-4XL","Regular","No","Men","Half Sleeve","Casual","chex","1","Do not bleach::Machine wash as per tag","Regular","Western Wear","Hip Length","Fashion","100% COTTON",
